,step,cost
2701,998000.0,95.6827850342
2702,997000.0,95.8112106323
2703,996000.0,95.7095489502
2704,995000.0,95.7214813232
2705,994000.0,95.8684387207
2706,993000.0,95.8826751709
2707,992000.0,96.3416976929
2708,991000.0,96.6748657227
2709,990000.0,96.7823410034
2710,989000.0,96.7511291504
2711,988000.0,96.7535324097
2712,987000.0,96.8337402344
2713,986000.0,96.8556976318
2714,985000.0,96.7614135742
2715,984000.0,96.7688751221
2716,983000.0,96.904510498
2717,982000.0,96.792175293
2718,981000.0,97.2939682007
2719,980000.0,97.3117446899
2720,979000.0,97.4008331299
2721,978000.0,97.3342971802
2722,977000.0,97.335975647
2723,976000.0,97.3140869141
2724,975000.0,97.4093704224
2725,974000.0,97.3158950806
2726,973000.0,97.2535400391
2727,972000.0,97.3583145142
2728,971000.0,97.3731689453
2729,970000.0,97.5718383789
2730,969000.0,96.8099212646
2731,968000.0,96.8734359741
2732,967000.0,96.9485626221
2733,966000.0,96.9196014404
2734,965000.0,96.9752655029
2735,964000.0,96.8462982178
2736,963000.0,96.9000549316
2737,962000.0,96.8208999634
2738,961000.0,96.9161376953
2739,960000.0,96.9572753906
2740,959000.0,96.9071044922
2741,958000.0,96.8934555054
2742,957000.0,97.016166687
2743,956000.0,96.8959655762
2744,955000.0,96.9638824463
2745,954000.0,97.0626831055
2746,953000.0,96.9920043945
2747,952000.0,96.9275894165
2748,951000.0,96.9705657959
2749,950000.0,97.0609893799
2750,949000.0,97.01512146
2751,948000.0,96.9854049683
2752,947000.0,96.9464874268
2753,946000.0,96.9924163818
2754,945000.0,97.0195922852
2755,944000.0,96.9728393555
2756,943000.0,97.212890625
2757,942000.0,97.0785064697
2758,941000.0,96.966293335
2759,940000.0,96.9981918335
2760,939000.0,96.9970550537
2761,938000.0,96.9535827637
2762,937000.0,97.0277709961
2763,936000.0,97.0697860718
2764,935000.0,97.1314086914
2765,934000.0,97.2434234619
2766,933000.0,97.0398712158
2767,932000.0,97.1072616577
2768,931000.0,97.1414108276
2769,930000.0,97.0341949463
2770,929000.0,97.3745956421
2771,928000.0,97.2766799927
2772,927000.0,97.3199157715
2773,926000.0,97.211769104
2774,925000.0,97.1753158569
2775,924000.0,97.0801544189
2776,923000.0,97.0844955444
2777,922000.0,97.1750488281
2778,921000.0,97.2021102905
2779,920000.0,97.1046829224
2780,919000.0,97.2371902466
2781,918000.0,97.3904495239
2782,917000.0,97.3550109863
2783,916000.0,97.3670654297
2784,915000.0,97.2194900513
2785,914000.0,97.2456130981
2786,913000.0,97.1819915771
2787,912000.0,97.3414916992
2788,911000.0,97.406791687
2789,910000.0,97.2472000122
2790,909000.0,97.3367614746
2791,908000.0,97.301940918
2792,907000.0,97.4976654053
2793,906000.0,97.3505630493
2794,905000.0,97.5359191895
2795,904000.0,97.2776947021
2796,903000.0,97.37109375
2797,902000.0,97.5374679565
2798,901000.0,97.2781066895
2799,900000.0,97.434463501
2800,899000.0,97.4301452637
2801,898000.0,97.3055801392
2802,897000.0,97.2694702148
2803,896000.0,97.3265228271
2804,895000.0,97.5284729004
2805,894000.0,97.4454269409
2806,893000.0,97.2799530029
2807,892000.0,97.3707504272
2808,891000.0,97.3281707764
2809,890000.0,97.3555679321
2810,889000.0,97.4614334106
2811,888000.0,97.3351135254
2812,887000.0,97.328163147
2813,886000.0,97.4950942993
2814,885000.0,97.4035797119
2815,884000.0,97.3416290283
2816,883000.0,97.6752700806
2817,882000.0,97.3653259277
2818,881000.0,97.5308380127
2819,880000.0,97.3880615234
2820,879000.0,97.491317749
2821,878000.0,97.5128326416
2822,877000.0,97.4344787598
2823,876000.0,97.5459060669
2824,875000.0,97.4343414307
2825,874000.0,97.4828720093
2826,873000.0,97.5422210693
2827,872000.0,97.5947570801
2828,871000.0,97.4886169434
2829,870000.0,97.4787139893
2830,869000.0,97.5417785645
2831,868000.0,97.4820480347
2832,867000.0,97.6635818481
2833,866000.0,97.6710586548
2834,865000.0,97.5378417969
2835,864000.0,97.5111465454
2836,863000.0,97.5182723999
2837,862000.0,97.5094299316
2838,861000.0,97.4871749878
2839,860000.0,97.486328125
2840,859000.0,97.6435546875
2841,858000.0,97.4857025146
2842,857000.0,97.6032028198
2843,856000.0,97.5328674316
2844,855000.0,97.6574859619
2845,854000.0,97.6118164062
2846,853000.0,97.566696167
2847,852000.0,97.5887298584
2848,851000.0,97.5546875
2849,850000.0,97.5685272217
2850,849000.0,97.6014709473
2851,848000.0,97.57081604
2852,847000.0,97.6326293945
2853,846000.0,97.7263031006
2854,845000.0,97.575881958
2855,844000.0,97.5419921875
2856,843000.0,97.6166687012
2857,842000.0,97.5039367676
2858,841000.0,97.629486084
2859,840000.0,97.6363372803
2860,839000.0,97.5875701904
2861,838000.0,97.5641098022
2862,837000.0,97.668548584
2863,836000.0,97.5973968506
2864,835000.0,97.5864257812
2865,834000.0,97.5774383545
2866,833000.0,97.5877609253
2867,832000.0,97.5700759888
2868,831000.0,97.6186141968
2869,830000.0,97.6146087646
2870,829000.0,97.6360168457
2871,828000.0,97.7148132324
2872,827000.0,97.6691131592
2873,826000.0,97.6585083008
2874,825000.0,97.6623916626
2875,824000.0,97.8169631958
2876,823000.0,97.6494598389
2877,822000.0,97.8150177002
2878,821000.0,97.6611099243
2879,820000.0,97.634727478
2880,819000.0,97.7800445557
2881,818000.0,97.7175292969
2882,817000.0,97.775680542
2883,816000.0,97.8405075073
2884,815000.0,97.7375640869
2885,814000.0,97.7653503418
2886,813000.0,97.8043746948
2887,812000.0,97.7824783325
2888,811000.0,97.8349838257
2889,810000.0,97.7259521484
2890,809000.0,97.7480163574
2891,808000.0,97.7276306152
2892,807000.0,97.7611846924
2893,806000.0,97.7220153809
2894,805000.0,97.7273712158
2895,804000.0,97.8156661987
2896,803000.0,97.8741531372
2897,802000.0,97.9456634521
2898,801000.0,97.7884597778
2899,800000.0,97.7264938354
2900,799000.0,97.7391433716
2901,798000.0,97.8719482422
2902,797000.0,97.7674865723
2903,796000.0,97.8668746948
2904,795000.0,97.8148345947
2905,794000.0,97.7371292114
2906,793000.0,97.773147583
2907,792000.0,97.7684860229
2908,791000.0,97.9167938232
2909,790000.0,97.9123535156
2910,789000.0,97.8567199707
2911,788000.0,97.8603973389
2912,787000.0,97.8898010254
2913,786000.0,97.7541046143
2914,785000.0,97.8523254395
2915,784000.0,97.9725952148
2916,783000.0,97.8408966064
2917,782000.0,97.8109817505
2918,781000.0,97.8340682983
2919,780000.0,97.7824554443
2920,779000.0,97.7755126953
2921,778000.0,97.8383178711
2922,777000.0,97.7764663696
2923,776000.0,97.9169769287
2924,775000.0,97.8894577026
2925,774000.0,97.8357696533
2926,773000.0,97.853805542
2927,772000.0,97.7856750488
2928,771000.0,97.8883132935
2929,770000.0,97.9556808472
2930,769000.0,97.8767700195
2931,768000.0,97.8104095459
2932,767000.0,97.8265380859
2933,766000.0,97.7993774414
2934,765000.0,97.7871398926
2935,764000.0,97.9328155518
2936,763000.0,97.9036712646
2937,762000.0,97.884475708
2938,761000.0,97.919052124
2939,760000.0,97.9001922607
2940,759000.0,97.8590698242
2941,758000.0,97.8736572266
2942,757000.0,98.0035400391
2943,756000.0,97.8633117676
2944,755000.0,97.9448013306
2945,754000.0,97.8812408447
2946,753000.0,97.9551239014
2947,752000.0,97.8588027954
2948,751000.0,97.8113098145
2949,750000.0,97.8083877563
2950,749000.0,97.955657959
2951,748000.0,98.0469055176
2952,747000.0,97.8690643311
2953,746000.0,97.919631958
2954,745000.0,97.8890380859
2955,744000.0,97.9791641235
2956,743000.0,97.8687744141
2957,742000.0,97.8636550903
2958,741000.0,97.9019470215
2959,740000.0,97.9541320801
2960,739000.0,97.97265625
2961,738000.0,98.123336792
2962,737000.0,97.9889373779
2963,736000.0,97.9303817749
2964,735000.0,97.9712371826
2965,734000.0,97.8720245361
2966,733000.0,98.0192184448
2967,732000.0,97.9875183105
2968,731000.0,97.8901977539
2969,730000.0,97.99559021
2970,729000.0,97.9669342041
2971,728000.0,97.9600753784
2972,727000.0,98.0558319092
2973,726000.0,97.9973602295
2974,725000.0,97.95262146
2975,724000.0,98.0702514648
2976,723000.0,98.0293960571
2977,722000.0,98.0110626221
2978,721000.0,98.0657196045
2979,720000.0,97.9529876709
2980,719000.0,98.0264053345
2981,718000.0,98.1216659546
2982,717000.0,98.0564880371
2983,716000.0,98.0737533569
2984,715000.0,97.9760131836
2985,714000.0,98.0043334961
2986,713000.0,98.1088943481
2987,712000.0,98.089553833
2988,711000.0,98.152305603
2989,710000.0,98.0215301514
2990,709000.0,98.0010223389
2991,708000.0,98.0218048096
2992,707000.0,98.0601348877
2993,706000.0,98.0776290894
2994,705000.0,98.0770111084
2995,704000.0,98.0276565552
2996,703000.0,98.0170593262
2997,702000.0,98.0237350464
2998,701000.0,98.0195617676
2999,700000.0,98.0513458252
3000,699000.0,98.0563964844
3001,698000.0,98.0848770142
3002,697000.0,98.0064086914
3003,696000.0,98.2234115601
3004,695000.0,98.0730056763
3005,694000.0,98.0887756348
3006,693000.0,98.0261688232
3007,692000.0,98.0107879639
3008,691000.0,98.1077575684
3009,690000.0,98.1400756836
3010,689000.0,98.046585083
3011,688000.0,98.0224990845
3012,687000.0,98.2754669189
3013,686000.0,98.0727310181
3014,685000.0,98.1089477539
3015,684000.0,98.0811309814
3016,683000.0,98.1591949463
3017,682000.0,98.1612701416
3018,681000.0,98.0718841553
3019,680000.0,98.090057373
3020,679000.0,98.1337890625
3021,678000.0,98.2027587891
3022,677000.0,98.0942687988
3023,676000.0,98.1478652954
3024,675000.0,98.276184082
3025,674000.0,98.1750640869
3026,673000.0,98.3132781982
3027,672000.0,98.273147583
3028,671000.0,98.2705764771
3029,670000.0,98.4035339355
3030,669000.0,98.2522735596
3031,668000.0,98.3850708008
3032,667000.0,98.2399902344
3033,666000.0,98.4839096069
3034,665000.0,98.3090667725
3035,664000.0,98.2751922607
3036,663000.0,98.37474823
3037,662000.0,98.3352890015
3038,661000.0,98.4030151367
3039,660000.0,98.4332885742
3040,659000.0,98.7144317627
3041,658000.0,98.6683654785
3042,657000.0,98.5973968506
3043,656000.0,98.8172149658
3044,655000.0,98.6724700928
3045,654000.0,98.9429321289
3046,653000.0,98.6528930664
3047,652000.0,98.5781707764
3048,651000.0,98.6711273193
3049,650000.0,98.6824798584
3050,649000.0,98.7230834961
3051,648000.0,98.8282623291
3052,647000.0,98.8691101074
3053,646000.0,98.7949523926
3054,645000.0,98.9178466797
3055,644000.0,98.7851715088
3056,643000.0,98.8091583252
3057,642000.0,98.7568435669
3058,641000.0,98.7633972168
3059,640000.0,98.7831420898
3060,639000.0,98.7978897095
3061,638000.0,98.7242126465
3062,637000.0,98.8058547974
3063,636000.0,98.7242660522
3064,635000.0,98.711151123
3065,634000.0,98.9620361328
3066,633000.0,98.8059387207
3067,632000.0,98.7376251221
3068,631000.0,98.7437896729
3069,630000.0,98.825340271
3070,629000.0,98.9063720703
3071,628000.0,98.8633804321
3072,627000.0,98.8427963257
3073,626000.0,98.9035797119
3074,625000.0,98.9365005493
3075,624000.0,98.7698822021
3076,623000.0,98.7599334717
3077,622000.0,98.8423156738
3078,621000.0,98.8057403564
3079,620000.0,98.9447021484
3080,619000.0,98.851776123
3081,618000.0,99.2114562988
3082,617000.0,98.7948532104
3083,616000.0,98.8616104126
3084,615000.0,98.8854141235
3085,614000.0,98.848815918
3086,613000.0,98.8951644897
3087,612000.0,99.1643981934
3088,611000.0,98.9948196411
3089,610000.0,98.8769683838
3090,609000.0,99.1174850464
3091,608000.0,98.9096755981
3092,607000.0,98.8457336426
3093,606000.0,98.936340332
3094,605000.0,99.0833206177
3095,604000.0,98.9794692993
3096,603000.0,98.9736175537
3097,602000.0,98.9924926758
3098,601000.0,99.1750640869
3099,600000.0,98.98777771
3100,599000.0,99.0803985596
3101,598000.0,99.065071106
3102,597000.0,98.9480133057
3103,596000.0,99.0775604248
3104,595000.0,99.0879974365
3105,594000.0,99.0519561768
3106,593000.0,98.9833526611
3107,592000.0,99.1426773071
3108,591000.0,98.9649658203
3109,590000.0,99.0768585205
3110,589000.0,99.1047210693
3111,588000.0,99.0687561035
3112,587000.0,99.0654449463
3113,586000.0,99.0902709961
3114,585000.0,99.2002105713
3115,584000.0,99.1815338135
3116,583000.0,99.1837463379
3117,582000.0,99.2845916748
3118,581000.0,99.0896835327
3119,580000.0,99.0541534424
3120,579000.0,99.0354309082
3121,578000.0,99.4842224121
3122,577000.0,99.1804504395
3123,576000.0,99.2350769043
3124,575000.0,99.3041763306
3125,574000.0,99.1322784424
3126,573000.0,99.2671356201
3127,572000.0,99.1871643066
3128,571000.0,99.2259368896
3129,570000.0,99.2805175781
3130,569000.0,99.2936859131
3131,568000.0,99.3956451416
3132,567000.0,99.0424346924
3133,566000.0,99.0950622559
3134,565000.0,99.1348114014
3135,564000.0,99.4199295044
3136,563000.0,99.3259735107
3137,562000.0,99.1697540283
3138,561000.0,99.2143707275
3139,560000.0,99.1032943726
3140,559000.0,99.1647338867
3141,558000.0,99.2635269165
3142,557000.0,99.2632904053
3143,556000.0,99.2389984131
3144,555000.0,99.1755981445
3145,554000.0,99.4492034912
3146,553000.0,99.3428497314
3147,552000.0,99.2099304199
3148,551000.0,99.30027771
3149,550000.0,99.4062194824
3150,549000.0,99.4940109253
3151,548000.0,99.5048828125
3152,547000.0,99.7696075439
3153,546000.0,99.1686553955
3154,545000.0,99.195526123
3155,544000.0,99.5840301514
3156,543000.0,99.6254577637
3157,542000.0,99.2256622314
3158,541000.0,99.8511123657
3159,540000.0,99.1721191406
3160,539000.0,99.3143463135
3161,538000.0,99.4009857178
3162,537000.0,99.1667175293
3163,536000.0,99.6661376953
3164,535000.0,99.2978210449
3165,534000.0,99.3579177856
3166,533000.0,99.4347915649
3167,532000.0,99.2912216187
3168,531000.0,99.6057434082
3169,530000.0,99.3386993408
3170,529000.0,99.3971939087
3171,528000.0,99.5153656006
3172,527000.0,99.4426116943
3173,526000.0,99.3225860596
3174,525000.0,99.4450149536
3175,524000.0,99.3503494263
3176,523000.0,99.4439163208
3177,522000.0,99.3898925781
3178,521000.0,99.4253387451
3179,520000.0,99.3768692017
3180,519000.0,99.5349884033
3181,518000.0,99.452583313
3182,517000.0,99.3887252808
3183,516000.0,99.4644393921
3184,515000.0,99.4747161865
3185,514000.0,99.5421142578
3186,513000.0,99.4705200195
3187,512000.0,99.4293212891
3188,511000.0,99.4606323242
3189,510000.0,99.4504013062
3190,509000.0,99.4201812744
3191,508000.0,99.570640564
3192,507000.0,99.4055786133
3193,506000.0,99.4225311279
3194,505000.0,99.5847320557
3195,504000.0,99.4689254761
3196,503000.0,99.4286956787
3197,502000.0,99.566619873
3198,501000.0,99.4489746094
3199,500000.0,99.4727630615
3200,499000.0,99.5176696777
3201,498000.0,99.4937133789
3202,497000.0,99.5690307617
3203,496000.0,99.578918457
3204,495000.0,99.6854095459
3205,494000.0,99.6678924561
3206,493000.0,99.6364898682
3207,492000.0,99.6276550293
3208,491000.0,99.538192749
3209,490000.0,99.6139297485
3210,489000.0,99.5585784912
3211,488000.0,99.6626052856
3212,487000.0,99.6822509766
3213,486000.0,99.5494537354
3214,485000.0,99.5333709717
3215,484000.0,99.6194534302
3216,483000.0,99.6958236694
3217,482000.0,99.7883605957
3218,481000.0,99.5672988892
3219,480000.0,99.7714080811
3220,479000.0,99.8799057007
3221,478000.0,99.5621566772
3222,477000.0,99.5774765015
3223,476000.0,99.5962295532
3224,475000.0,99.6914291382
3225,474000.0,99.6983795166
3226,473000.0,99.5669708252
3227,472000.0,99.6993103027
3228,471000.0,99.8300628662
3229,470000.0,99.6985244751
3230,469000.0,99.6010284424
3231,468000.0,100.00062561
3232,467000.0,99.8674926758
3233,466000.0,99.7122573853
3234,465000.0,99.6784667969
3235,464000.0,99.6809234619
3236,463000.0,99.7186737061
3237,462000.0,99.7126159668
3238,461000.0,99.8697509766
3239,460000.0,99.8189315796
3240,459000.0,99.8531723022
3241,458000.0,99.7433853149
3242,457000.0,99.7489395142
3243,456000.0,99.740814209
3244,455000.0,99.7836761475
3245,454000.0,99.7820281982
3246,453000.0,99.7588119507
3247,452000.0,99.8600845337
3248,451000.0,99.9538955688
3249,450000.0,99.8949050903
3250,449000.0,99.7893753052
3251,448000.0,101.841415405
3252,447000.0,101.779678345
3253,446000.0,101.908950806
3254,445000.0,101.698257446
3255,444000.0,101.81047821
3256,443000.0,101.802055359
3257,442000.0,101.785140991
3258,441000.0,101.816314697
3259,440000.0,102.018890381
3260,439000.0,102.405792236
3261,438000.0,102.019721985
3262,437000.0,101.897216797
3263,436000.0,102.027168274
3264,435000.0,101.890235901
3265,434000.0,101.926330566
3266,433000.0,101.987457275
3267,432000.0,101.909988403
3268,431000.0,101.909088135
3269,430000.0,102.134429932
3270,429000.0,101.880935669
3271,428000.0,101.889785767
3272,427000.0,102.051727295
3273,426000.0,102.102508545
3274,425000.0,101.972473145
3275,424000.0,102.095901489
3276,423000.0,101.979873657
3277,422000.0,102.014228821
3278,421000.0,102.044708252
3279,420000.0,102.024131775
3280,419000.0,102.116897583
3281,418000.0,102.040054321
3282,417000.0,102.055252075
3283,416000.0,102.082572937
3284,415000.0,102.427246094
3285,414000.0,102.28868103
3286,413000.0,102.272750854
3287,412000.0,102.492675781
3288,411000.0,102.315597534
3289,410000.0,102.585990906
3290,409000.0,102.58114624
3291,408000.0,102.280273438
3292,407000.0,102.399223328
3293,406000.0,102.487945557
3294,405000.0,102.404083252
3295,404000.0,102.580215454
3296,403000.0,102.454284668
3297,402000.0,102.535804749
3298,401000.0,102.519195557
3299,400000.0,102.451843262
3300,399000.0,102.537574768
3301,398000.0,102.55393219
3302,397000.0,102.510108948
3303,396000.0,102.632232666
3304,395000.0,102.565567017
3305,394000.0,102.509864807
3306,393000.0,102.527328491
3307,392000.0,102.471633911
3308,391000.0,102.733444214
3309,390000.0,102.58556366
3310,389000.0,102.533554077
3311,388000.0,102.73374176
3312,387000.0,102.538116455
3313,386000.0,102.569046021
3314,385000.0,102.506973267
3315,384000.0,102.36819458
3316,383000.0,102.644447327
3317,382000.0,102.677909851
3318,381000.0,102.695083618
3319,380000.0,102.58555603
3320,379000.0,102.679626465
3321,378000.0,102.512481689
3322,377000.0,102.858901978
3323,376000.0,102.502456665
3324,375000.0,102.631729126
3325,374000.0,102.688964844
3326,373000.0,102.680541992
3327,372000.0,102.688034058
3328,371000.0,102.781921387
3329,370000.0,102.724884033
3330,369000.0,102.467796326
3331,368000.0,102.769271851
3332,367000.0,102.837692261
3333,366000.0,102.824661255
3334,365000.0,102.995361328
3335,364000.0,102.958374023
3336,363000.0,102.954841614
3337,362000.0,103.053108215
3338,361000.0,102.943969727
3339,360000.0,103.261459351
3340,359000.0,103.203918457
3341,358000.0,102.838241577
3342,357000.0,103.090454102
3343,356000.0,103.184967041
3344,355000.0,103.377220154
3345,354000.0,103.30532074
3346,353000.0,103.739990234
3347,352000.0,102.953613281
3348,351000.0,103.121124268
3349,350000.0,103.272842407
3350,349000.0,103.148162842
3351,348000.0,103.293014526
3352,347000.0,103.264328003
3353,346000.0,103.339050293
3354,345000.0,103.192077637
3355,344000.0,103.143363953
3356,343000.0,103.222724915
3357,342000.0,103.117027283
3358,341000.0,103.137771606
3359,340000.0,103.298194885
3360,339000.0,103.085510254
3361,338000.0,103.100082397
3362,337000.0,103.377952576
3363,336000.0,103.183128357
3364,335000.0,103.33039856
3365,334000.0,103.445220947
3366,333000.0,103.470207214
3367,332000.0,103.411834717
3368,331000.0,103.319030762
3369,330000.0,103.430557251
3370,329000.0,103.584342957
3371,328000.0,103.508277893
3372,327000.0,103.524116516
3373,326000.0,103.418640137
3374,325000.0,103.501708984
3375,324000.0,103.536743164
3376,323000.0,103.498123169
3377,322000.0,103.474388123
3378,321000.0,103.471038818
3379,320000.0,103.379943848
3380,319000.0,103.652839661
3381,318000.0,103.501495361
3382,317000.0,103.781005859
3383,316000.0,103.572647095
3384,315000.0,103.607551575
3385,314000.0,103.579544067
3386,313000.0,103.756607056
3387,312000.0,103.751037598
3388,311000.0,103.745185852
3389,310000.0,103.941665649
3390,309000.0,103.820724487
3391,308000.0,103.811782837
3392,307000.0,103.898681641
3393,306000.0,103.761070251
3394,305000.0,103.979873657
3395,304000.0,103.927154541
3396,303000.0,103.917526245
3397,302000.0,103.892982483
3398,301000.0,104.056594849
3399,300000.0,103.800064087
3400,299000.0,104.031860352
3401,298000.0,104.166641235
3402,297000.0,104.109283447
3403,296000.0,103.695739746
3404,295000.0,103.96232605
3405,294000.0,103.939758301
3406,293000.0,104.062606812
3407,292000.0,104.168823242
3408,291000.0,103.819564819
3409,290000.0,104.056060791
3410,289000.0,104.07901001
3411,288000.0,104.066246033
3412,287000.0,104.354690552
3413,286000.0,104.090309143
3414,285000.0,103.999778748
3415,284000.0,104.139030457
3416,283000.0,104.077537537
3417,282000.0,104.046920776
3418,281000.0,104.356895447
3419,280000.0,104.294967651
3420,279000.0,104.237861633
3421,278000.0,104.179428101
3422,277000.0,104.16229248
3423,276000.0,104.22177124
3424,275000.0,104.376983643
3425,274000.0,104.218139648
3426,273000.0,104.271125793
3427,272000.0,104.082595825
3428,271000.0,104.33467865
3429,270000.0,104.315383911
3430,269000.0,104.290298462
3431,268000.0,104.428718567
3432,267000.0,104.328796387
3433,266000.0,104.197525024
3434,265000.0,104.493927002
3435,264000.0,104.718833923
3436,263000.0,104.521942139
3437,262000.0,104.351211548
3438,261000.0,104.404983521
3439,260000.0,104.34803772
3440,259000.0,104.455535889
3441,258000.0,104.629013062
3442,257000.0,104.471740723
3443,256000.0,104.468200684
3444,255000.0,104.481933594
3445,254000.0,104.452926636
3446,253000.0,104.587997437
3447,252000.0,104.439979553
3448,251000.0,104.601364136
3449,250000.0,104.602539062
3450,249000.0,104.594039917
3451,248000.0,104.728668213
3452,247000.0,104.668807983
3453,246000.0,104.795608521
3454,245000.0,104.649887085
3455,244000.0,104.722625732
3456,243000.0,104.732711792
3457,242000.0,104.843765259
3458,241000.0,104.513244629
3459,240000.0,104.758338928
3460,239000.0,104.949104309
3461,238000.0,104.923019409
3462,237000.0,104.855743408
3463,236000.0,105.047065735
3464,235000.0,104.906471252
3465,234000.0,104.821037292
3466,233000.0,104.880447388
3467,232000.0,104.722869873
3468,231000.0,104.860733032
3469,230000.0,105.042564392
3470,229000.0,105.190246582
3471,228000.0,104.951522827
3472,227000.0,105.042427063
3473,226000.0,105.405014038
3474,225000.0,105.073669434
3475,224000.0,105.265182495
3476,223000.0,105.268417358
3477,222000.0,105.165054321
3478,221000.0,105.221893311
3479,220000.0,105.323219299
3480,219000.0,105.502807617
3481,218000.0,105.295394897
3482,217000.0,105.356231689
3483,216000.0,105.550926208
3484,215000.0,105.316436768
3485,214000.0,105.64780426
3486,213000.0,105.471549988
3487,212000.0,105.659469604
3488,211000.0,105.38772583
3489,210000.0,105.657119751
3490,209000.0,105.428085327
3491,208000.0,105.565704346
3492,207000.0,105.714881897
3493,206000.0,105.426445007
3494,205000.0,105.764099121
3495,204000.0,105.842651367
3496,203000.0,106.00920105
3497,202000.0,105.780067444
3498,201000.0,105.97290802
3499,200000.0,105.789520264
3500,199000.0,105.67098999
3501,198000.0,105.935974121
3502,197000.0,105.986694336
3503,196000.0,106.207397461
3504,195000.0,105.855827332
3505,194000.0,106.67842865
3506,193000.0,106.045608521
3507,192000.0,106.178314209
3508,191000.0,106.407684326
3509,190000.0,107.140136719
3510,189000.0,107.110153198
3511,188000.0,107.235031128
3512,187000.0,107.686561584
3513,186000.0,107.275192261
3514,185000.0,107.322891235
3515,184000.0,107.43421936
3516,183000.0,107.605453491
3517,182000.0,107.464271545
3518,181000.0,107.468017578
3519,180000.0,107.576042175
3520,179000.0,107.54486084
3521,178000.0,107.409126282
3522,177000.0,107.521911621
3523,176000.0,107.621498108
3524,175000.0,107.642868042
3525,174000.0,107.898269653
3526,173000.0,107.963920593
3527,172000.0,107.568832397
3528,171000.0,107.653564453
3529,170000.0,107.681732178
3530,169000.0,107.702461243
3531,168000.0,107.816986084
3532,167000.0,107.613723755
3533,166000.0,107.890007019
3534,165000.0,107.704971313
3535,164000.0,108.008079529
3536,163000.0,107.956634521
3537,162000.0,108.222038269
3538,161000.0,108.229133606
3539,160000.0,108.161819458
3540,159000.0,107.855567932
3541,158000.0,108.094848633
3542,157000.0,108.200813293
3543,156000.0,108.224990845
3544,155000.0,108.167991638
3545,154000.0,108.258018494
3546,153000.0,108.473258972
3547,152000.0,108.43195343
3548,151000.0,108.477294922
3549,150000.0,108.233566284
3550,149000.0,108.622314453
3551,148000.0,108.606948853
3552,147000.0,108.756858826
3553,146000.0,108.581573486
3554,145000.0,108.658355713
3555,144000.0,108.534393311
3556,143000.0,108.509674072
3557,142000.0,109.011245728
3558,141000.0,108.613418579
3559,140000.0,108.780204773
3560,139000.0,108.70526123
3561,138000.0,108.847129822
3562,137000.0,108.801475525
3563,136000.0,108.877929688
3564,135000.0,109.025161743
3565,134000.0,109.046142578
3566,133000.0,108.663162231
3567,132000.0,109.066230774
3568,131000.0,109.074729919
3569,130000.0,108.862541199
3570,129000.0,109.089675903
3571,128000.0,109.312553406
3572,127000.0,108.998275757
3573,126000.0,109.135353088
3574,125000.0,109.323944092
3575,124000.0,109.456054688
3576,123000.0,109.50983429
3577,122000.0,109.311698914
3578,121000.0,109.938926697
3579,120000.0,109.597167969
3580,119000.0,109.936058044
3581,118000.0,109.664825439
3582,117000.0,109.686058044
3583,116000.0,109.64100647
3584,115000.0,109.831695557
3585,114000.0,109.889877319
3586,113000.0,109.873939514
3587,112000.0,109.723648071
3588,111000.0,110.158660889
3589,110000.0,109.936973572
3590,109000.0,110.411445618
3591,108000.0,110.081489563
3592,107000.0,110.344268799
3593,106000.0,110.446044922
3594,105000.0,110.578689575
3595,104000.0,110.314002991
3596,103000.0,110.602020264
3597,102000.0,110.7891922
3598,101000.0,110.845001221
3599,100000.0,110.902282715
3600,99000.0,110.697242737
3601,98000.0,110.889541626
3602,97000.0,111.147964478
3603,96000.0,111.032829285
3604,95000.0,110.969802856
3605,94000.0,111.08821106
3606,93000.0,111.109817505
3607,92000.0,111.631713867
3608,91000.0,111.857093811
3609,90000.0,112.027984619
3610,89000.0,111.784416199
3611,88000.0,111.531242371
3612,87000.0,111.931838989
3613,86000.0,112.221008301
3614,85000.0,111.923965454
3615,84000.0,112.015777588
3616,83000.0,112.341789246
3617,82000.0,112.47543335
3618,81000.0,112.457954407
3619,80000.0,112.680648804
3620,79000.0,112.788009644
3621,78000.0,112.822387695
3622,77000.0,113.098182678
3623,76000.0,112.917762756
3624,75000.0,113.497505188
3625,74000.0,113.528182983
3626,73000.0,113.66293335
3627,72000.0,113.72215271
3628,71000.0,113.764213562
3629,70000.0,113.900794983
3630,69000.0,114.035697937
3631,68000.0,114.349411011
3632,67000.0,114.71546936
3633,66000.0,114.301773071
3634,65000.0,114.579788208
3635,64000.0,115.49079895
3636,63000.0,115.556671143
3637,62000.0,116.114456177
3638,61000.0,116.346794128
3639,60000.0,117.695999146
3640,59000.0,118.082839966
3641,58000.0,117.987960815
3642,57000.0,118.554946899
3643,56000.0,118.961380005
3644,55000.0,118.803062439
3645,54000.0,119.096305847
3646,53000.0,119.030700684
3647,52000.0,119.521102905
3648,51000.0,120.122589111
3649,50000.0,119.83682251
3650,49000.0,120.514923096
3651,48000.0,120.624168396
3652,47000.0,121.306167603
3653,46000.0,122.750526428
3654,45000.0,123.321014404
3655,44000.0,124.091712952
3656,43000.0,124.918739319
3657,42000.0,125.389251709
3658,41000.0,125.889007568
3659,40000.0,126.41607666
3660,39000.0,126.658851624
3661,38000.0,126.860778809
3662,37000.0,127.212890625
3663,36000.0,127.845321655
3664,35000.0,128.078140259
